sessionId,participant_id,agent_class,target,createdAt,totalHits,totalTrials,hitRate,blocksCompleted,blocksPlanned,sessionComplete,demographics
0ECia7A0nUFDeywWWtzp,mr70epVjC5OAEHxiGuht2h2T6qH2,ai_agent,,2026-01-26T16:32:27.959000+00:00,2291.0,4500.0,0.5091111111111111,30.0,30.0,True,
0NbUsBGgERw7q6F2fx5e,a0xrSPv0u4PSW6q88X2qQmR8Fcu2,ai_agent,,2025-11-19T18:46:45.709000+00:00,2242.0,4500.0,0.49822222222222223,30.0,30.0,True,
0axsqcnsobNuOOKMmQtd,voxVXTS5tuZosgzjYFbrZZPNDe32,human,,2025-12-09T03:16:52.038000+00:00,2287.0,4500.0,0.5082222222222222,30.0,30.0,True,"{'age': 18, 'clarityNow': 5, 'screenTime': 4, 'flow': 'Rarely', 'deepWork': '1–2 hours', 'meditation': 'Yes, daily', 'gender': 'Male', 'diagnosis': 'No', 'scrolling': 'Frequently', 'autism': 'No'}"
0mf5fcFJc55b3ey7DAKZ,wpb2rvaHhEXkdUratYdjRpreew13,ai_agent,,2026-01-23T18:33:47.295000+00:00,2307.0,4500.0,0.5126666666666667,30.0,30.0,True,
0xzTwvayISKF2kfVIg35,a0xrSPv0u4PSW6q88X2qQmR8Fcu2,ai_agent,,2025-11-19T18:52:01.089000+00:00,2263.0,4500.0,0.5028888888888889,30.0,30.0,True,
10eO7RvBJxIeBrY2o6jk,wvToPbdcnOhWXWmVQHA2pBinMb43,baseline,,2026-01-29T16:03:18.858000+00:00,2236.0,4500.0,0.4968888888888889,30.0,30.0,True,
11mi1guTby2nVn90BH86,iHhK3k6E7FZi7q0J60Ugd2YSRnq1,ai_agent,,2025-10-19T20:57:39.740000+00:00,2265.0,4500.0,0.5033333333333333,30.0,30.0,False,
14doGtNZbHIs7KyYIQy0,ctudEjSvxOSDr8pVN8fDU1YvfNg1,baseline,,2026-01-16T05:52:52.183000+00:00,2233.0,4500.0,0.49622222222222223,30.0,30.0,True,
16AY6dxJk9uQdTV2hlUj,y612YV0ACNSi8gs6TnC3QIueQi23,baseline,,2025-10-27T23:46:54.427000+00:00,2233.0,4500.0,0.49622222222222223,30.0,30.0,True,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
19gFK695xje2JE8ZGDyF,jWmnCeeHhqfK2K1DIn16yVzqXKS2,human,,2025-12-30T12:32:57.718000+00:00,2203.0,4500.0,0.4895555555555556,30.0,30.0,True,"{'age': 21, 'clarityNow': 7, 'screenTime': 9, 'flow': 'Occasionally', 'psiPossibility': 'Yes, it is definitely possible', 'deepWork': '1–2 hours', 'meditation': 'Rarely or never', 'gender': 'Female', 'diagnosis': 'No', 'scrolling': 'Frequently', 'autism': 'No'}"
1PBC20uQcTIrsNP0XciX,wpb2rvaHhEXkdUratYdjRpreew13,ai_agent,,2026-01-23T18:57:13.530000+00:00,2242.0,4500.0,0.49822222222222223,30.0,30.0,True,
1QoIZ0KnA4u1hLjAXRso,y612YV0ACNSi8gs6TnC3QIueQi23,baseline,,2025-10-22T00:01:47.486000+00:00,2287.0,4500.0,0.5082222222222222,30.0,30.0,True,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
1hpdQn2XewUXoKbS82g6,vsoK1aC4lyMHlySmRGVLREUYc8k2,ai_agent,,2025-12-24T01:57:04.613000+00:00,2226.0,4500.0,0.49466666666666664,30.0,30.0,True,
1zpuiY8TJkrlJh81X8RN,2SSbYX237jR9aOfq1lvxvxeR8LF2,ai_agent,,2026-01-22T04:09:43.974000+00:00,2236.0,4500.0,0.4968888888888889,30.0,30.0,True,
20zxjBGN4FZpXJVUyNmw,OQ8WG5aCeUdyF59QZmWRUkmeczs1,ai_agent,,2026-01-24T01:33:36.165000+00:00,2264.0,4500.0,0.5031111111111111,30.0,30.0,True,
23JFKCpN6Eu54HStZtLI,RGsyXh5mJSU66WiEQJ0IMCeYkXy2,ai_agent,,2026-01-28T15:31:35.174000+00:00,2229.0,4500.0,0.49533333333333335,30.0,30.0,True,
23UzGQSvj7crOTck5Ga2,4s1SvCkqKxN2vbgfmiuz3VlVIEd2,human,,2025-12-19T07:31:16.306000+00:00,2261.0,4500.0,0.5024444444444445,30.0,30.0,True,"{'age': 22, 'clarityNow': 7, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'More than 2 hours', 'diagnosis': 'Not sure / Self-diagnosed', 'autism': 'Not sure / Self-diagnosed', 'meditation': 'Rarely or never', 'scrolling': 'Frequently', 'gender': 'Male'}"
2SOr8fDv75XxyjIEw5na,FnMVWpBLoaaG8mUYj3SnG2lfx6I2,human,,2025-12-08T22:11:44.497000+00:00,2160.0,4500.0,0.48,30.0,30.0,True,"{'age': 28, 'clarityNow': 3, 'screenTime': 2, 'flow': 'Often', 'deepWork': 'More than 2 hours', 'meditation': 'Yes, a few times per week', 'gender': 'Female', 'diagnosis': 'No', 'scrolling': 'Sometimes', 'autism': 'No'}"
2cSnkAJ373FyIxnPgnsC,9ujsEs28EeVRcQuqpSRCC2DqJIY2,human,,2025-12-09T20:19:16.584000+00:00,2233.0,4500.0,0.49622222222222223,30.0,30.0,True,"{'age': 39, 'clarityNow': 7, 'screenTime': 5, 'flow': 'Rarely', 'deepWork': 'Less than 1 hour', 'meditation': 'Rarely or never', 'gender': 'Female', 'diagnosis': 'No', 'scrolling': 'Sometimes', 'autism': 'No'}"
2mTHS6oVxwnHoCh5r4ic,mr70epVjC5OAEHxiGuht2h2T6qH2,ai_agent,,2026-01-26T16:46:51.318000+00:00,2282.0,4500.0,0.5071111111111111,30.0,30.0,True,
2wLLGv1tmrjiwqUEFdt0,wvToPbdcnOhWXWmVQHA2pBinMb43,baseline,,2026-01-29T15:58:54.667000+00:00,2283.0,4500.0,0.5073333333333333,30.0,30.0,True,
2z2g9lPVvbgT8phC8oDx,y612YV0ACNSi8gs6TnC3QIueQi23,baseline,,2025-10-27T23:49:22.626000+00:00,2186.0,4500.0,0.48577777777777775,30.0,30.0,True,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
34u1HqhyQY7Au6ufk0SK,88Dwn1xyCNgoCf4dqlQwVcG1MZO2,human,,2025-12-09T20:58:26.368000+00:00,2202.0,4500.0,0.48933333333333334,30.0,30.0,True,"{'age': 22, 'clarityNow': 7, 'screenTime': 6, 'flow': 'Rarely', 'deepWork': 'Rarely or never', 'meditation': 'Rarely or never', 'gender': 'Female', 'diagnosis': 'No', 'scrolling': 'Frequently', 'autism': 'No'}"
3FkPzc9itUucLFpOOojN,ctudEjSvxOSDr8pVN8fDU1YvfNg1,baseline,,2026-01-16T05:15:45.340000+00:00,2313.0,4500.0,0.514,30.0,30.0,True,
3Jac6x9WrG2FD2MEg2xZ,zLJxHujaCTWw5N1uuC7dXRHxYSw1,human,,2025-12-10T17:11:55.821000+00:00,2257.0,4500.0,0.5015555555555555,30.0,30.0,True,"{'psiBelief': 6, 'clarityNow': 6, 'screenTime': 5, 'age': 59, 'flow': 'Often', 'deepWork': 'Less than 1 hour', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
3avyvEJYwnJLG1X24fBg,aGNBYElYV8UKzh7IN3L6Tqf7OYy2,human,,2025-12-18T13:12:02.646000+00:00,2214.0,4500.0,0.492,30.0,30.0,True,"{'age': 40, 'clarityNow': 8, 'screenTime': 2, 'flow': 'Occasionally', 'psiPossibility': 'No way / Impossible', 'deepWork': 'More than 2 hours', 'meditation': 'Rarely or never', 'gender': 'Male', 'diagnosis': 'No', 'scrolling': 'Sometimes', 'autism': 'No'}"
3jXCBGQBBfQsGvvOmHk8,ctudEjSvxOSDr8pVN8fDU1YvfNg1,baseline,,2026-01-16T06:11:18.389000+00:00,2232.0,4500.0,0.496,30.0,30.0,True,
3uzy3j9YsdYc6PfBGUXs,dNHH9p6svsPUOst9it7oIkIKpJb2,human,,2025-12-11T03:16:11.665000+00:00,2271.0,4500.0,0.5046666666666667,30.0,30.0,True,"{'age': 53, 'clarityNow': 9, 'screenTime': 10, 'flow': 'Often', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'More than 2 hours', 'meditation': 'Rarely or never', 'gender': 'Nonbinary', 'diagnosis': 'No', 'scrolling': 'Sometimes', 'autism': 'No'}"
3wT5LSAMpwTeee5GojpO,y612YV0ACNSi8gs6TnC3QIueQi23,baseline,,2025-10-17T22:58:07.083000+00:00,2222.0,4500.0,0.49377777777777776,30.0,30.0,False,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
3zcww0Sh3w2wsTkPAmMf,8F8PS4DJDybCeQepz2jyPy0siLW2,human,,2025-12-15T18:10:30.648000+00:00,2259.0,4500.0,0.502,30.0,30.0,True,"{'age': 34, 'clarityNow': 5, 'screenTime': 8, 'flow': 'Often', 'psiPossibility': 'Yes, it is definitely possible', 'deepWork': 'More than 2 hours', 'meditation': 'Occasionally', 'gender': 'Male', 'diagnosis': 'No', 'scrolling': 'Rarely', 'autism': 'Yes'}"
434bH5YZ1HPHWcsrcU17,puvpskzOuJPtDVUBR6O5GpiNWF53,human,,2025-12-02T17:45:24.153000+00:00,2245.0,4500.0,0.4988888888888889,30.0,30.0,True,"{'age': 59, 'clarityNow': 2, 'screenTime': 3, 'flow': 'Occasionally', 'deepWork': 'Less than 1 hour', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
46tFKsQW0BAjnVpr1kAn,wvToPbdcnOhWXWmVQHA2pBinMb43,baseline,,2026-01-29T15:41:50.360000+00:00,2315.0,4500.0,0.5144444444444445,30.0,30.0,True,
4Gk169bh6YjacixA4Acs,LJn18WLLY5b9UkAOSPFHZBSQsZ83,ai_agent,,2025-10-23T23:26:29.178000+00:00,2253.0,4500.0,0.5006666666666667,30.0,30.0,True,
4TXCJjPUGeMcyWJeonb2,y612YV0ACNSi8gs6TnC3QIueQi23,baseline,,2025-12-23T22:49:59.030000+00:00,2253.0,4500.0,0.5006666666666667,30.0,30.0,True,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
4Ts2Qe5PMSlcejgJGIqA,ub0CmVvXqlNS1HfCP7GEFAMRPcw2,ai_agent,,2025-10-25T23:38:08.837000+00:00,2196.0,4500.0,0.488,30.0,30.0,True,
4no38n517dxfDR4Uvysz,y612YV0ACNSi8gs6TnC3QIueQi23,baseline,,2025-10-20T22:08:08.612000+00:00,2245.0,4500.0,0.4988888888888889,30.0,30.0,False,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
5004hnJ5l9qMaieHzW8i,LGkD3XLzLHN5fUzXyagGT6VnCnt2,human,,2025-12-28T10:11:41.233000+00:00,2251.0,4500.0,0.5002222222222222,30.0,30.0,True,"{'age': 31, 'clarityNow': 10, 'screenTime': 2, 'flow': 'Often', 'psiPossibility': 'Yes, it is definitely possible', 'deepWork': 'More than 2 hours', 'meditation': 'Yes, a few times per week', 'gender': 'Female', 'diagnosis': 'No', 'scrolling': 'Never', 'autism': 'No'}"
512MSVjUmLIEEqHDp4Ym,y612YV0ACNSi8gs6TnC3QIueQi23,baseline,,2025-10-17T22:55:39.594000+00:00,2256.0,4500.0,0.5013333333333333,30.0,30.0,False,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
54KdsWtEIkFhQRvbZEnb,wvToPbdcnOhWXWmVQHA2pBinMb43,baseline,,2026-01-29T19:45:34.743000+00:00,2310.0,4500.0,0.5133333333333333,30.0,30.0,True,
58kYS9PVYx4UOStQprJn,ctudEjSvxOSDr8pVN8fDU1YvfNg1,baseline,,2026-01-16T06:16:41.576000+00:00,2261.0,4500.0,0.5024444444444445,30.0,30.0,True,
5abKb21V10OIrB84RibS,wpb2rvaHhEXkdUratYdjRpreew13,ai_agent,,2026-01-23T18:54:37.185000+00:00,2260.0,4500.0,0.5022222222222222,30.0,30.0,True,
5hjCbxQMHmYqFWJHUJ5a,y612YV0ACNSi8gs6TnC3QIueQi23,human,,2025-10-24T23:24:25.840000+00:00,2255.0,4500.0,0.5011111111111111,30.0,30.0,True,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
5lRsFIbM1eZjTsrmbr3r,wvToPbdcnOhWXWmVQHA2pBinMb43,baseline,,2026-01-29T19:59:51.464000+00:00,2215.0,4500.0,0.4922222222222222,30.0,30.0,True,
5qz3N0AkeACXgueHeYUD,O3u5239kWudPqZuq1dMfKOtIEG42,human,,2025-12-11T23:09:44.473000+00:00,2239.0,4500.0,0.49755555555555553,30.0,30.0,True,"{'age': 26, 'clarityNow': 6, 'screenTime': 7, 'flow': 'Occasionally', 'psiPossibility': 'Yes, it is definitely possible', 'deepWork': '1–2 hours', 'meditation': 'Rarely or never', 'gender': 'Male', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
64ZtRkBLAdgeyrdrNR0q,OQ8WG5aCeUdyF59QZmWRUkmeczs1,ai_agent,,2026-01-24T01:23:16.642000+00:00,2289.0,4500.0,0.5086666666666667,30.0,30.0,True,
64ivDjwgaVGTD9LfdDvF,ub0CmVvXqlNS1HfCP7GEFAMRPcw2,ai_agent,,2025-10-25T23:32:54.419000+00:00,2219.0,4500.0,0.4931111111111111,30.0,30.0,True,
6ZOPMXosbciBuxyL3Vh1,vsoK1aC4lyMHlySmRGVLREUYc8k2,ai_agent,,2025-12-24T01:54:13.343000+00:00,2187.0,4500.0,0.486,30.0,30.0,True,
6hwSTKZM6dvoe72ZvVAC,VCgFMoSkUjO7A4ogYfjGsHY4Xgf1,human,,2025-12-25T18:13:41.524000+00:00,2234.0,4500.0,0.49644444444444447,30.0,30.0,True,"{'age': 27, 'clarityNow': 6, 'screenTime': 4, 'flow': 'Occasionally', 'psiPossibility': 'I am skeptical', 'deepWork': 'More than 2 hours', 'diagnosis': 'No', 'autism': 'Not sure / Self-diagnosed', 'meditation': 'Rarely or never', 'scrolling': 'Sometimes', 'gender': 'Prefer not to say'}"
6nQLMyzAdr9MbdkyuQ6B,fmE3i72plBhspxhrfNXtToMZd523,human,,2025-12-24T08:21:26.966000+00:00,2232.0,4500.0,0.496,30.0,30.0,True,"{'age': 22, 'clarityNow': 8, 'screenTime': 1, 'flow': 'Occasionally', 'psiPossibility': 'I am skeptical', 'deepWork': 'More than 2 hours', 'diagnosis': 'No', 'autism': 'No', 'gender': 'Female', 'scrolling': 'Rarely', 'meditation': 'Rarely or never'}"
6w3vsxxh1c9jPDIdVEUK,ub0CmVvXqlNS1HfCP7GEFAMRPcw2,ai_agent,,2025-10-25T23:30:17.123000+00:00,2206.0,4500.0,0.4902222222222222,30.0,30.0,True,
75FcrxwuPQxzS0PA4xOs,wvToPbdcnOhWXWmVQHA2pBinMb43,baseline,,2026-01-29T19:48:11.096000+00:00,2223.0,4500.0,0.494,30.0,30.0,True,
75XfxBlqPlkvN3vn2FfZ,UVqDMkYRw3XHMNvCYVuJjueYXRm1,human,,2026-01-21T19:52:15.119000+00:00,2232.0,4500.0,0.496,30.0,30.0,True,"{'age': 27, 'clarityNow': 3, 'screenTime': 8, 'flow': 'Often', 'psiPossibility': 'I am open to the possibility', 'deepWork': '1–2 hours', 'meditation': 'Occasionally', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'Yes'}"
79dJj7lB6etCElQP31gJ,ZMO2YYSTZ9f4hPZqQffebxAmnyp1,ai_agent,,2026-01-27T01:31:45.319000+00:00,2283.0,4500.0,0.5073333333333333,30.0,30.0,True,
7V5rNtb7Xl3yli6s8SOZ,OQ8WG5aCeUdyF59QZmWRUkmeczs1,ai_agent,,2026-01-24T01:31:01.798000+00:00,2285.0,4500.0,0.5077777777777778,30.0,30.0,True,
7xxQrhj6FRHlTRQeMxD2,gBT1cVXg7RZcBAP7X7Ljww4Lwv52,human,,2025-12-16T17:34:11.594000+00:00,1576.0,3150.0,0.5003174603174603,21.0,30.0,False,"{'age': 20, 'clarityNow': 8, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am skeptical', 'deepWork': '1–2 hours', 'meditation': 'Rarely or never', 'gender': 'Male', 'diagnosis': 'No', 'scrolling': 'Sometimes', 'autism': 'Not sure / Self-diagnosed'}"
83XlIsQyJCitscjuB4WD,ZunDK3l44Ch1PIFgMCIk2Ljlj5q1,human,,2025-12-28T12:33:55.835000+00:00,2239.0,4500.0,0.49755555555555553,30.0,30.0,True,"{'age': 29, 'clarityNow': 9, 'screenTime': 5, 'flow': 'Often', 'psiPossibility': 'No way / Impossible', 'deepWork': 'More than 2 hours', 'meditation': 'Occasionally', 'gender': 'Female', 'diagnosis': 'Yes', 'scrolling': 'Frequently', 'autism': 'Not sure / Self-diagnosed'}"
8AvAWFg27KIUaC15W3yG,KS0OSWtdmCY0Pz5uMO6h9xso8YK2,human,,2025-12-08T23:09:09.732000+00:00,2294.0,4500.0,0.5097777777777778,30.0,30.0,True,"{'age': 59, 'clarityNow': 6, 'screenTime': 4, 'flow': 'Occasionally', 'deepWork': 'Less than 1 hour', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
8Fjn1BAygHkv9itmr6yf,y612YV0ACNSi8gs6TnC3QIueQi23,baseline,,2025-12-23T22:46:07.615000+00:00,2249.0,4500.0,0.49977777777777777,30.0,30.0,True,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
8VmM6M2IC1HyrWkA2fpW,y612YV0ACNSi8gs6TnC3QIueQi23,baseline,,2025-12-13T03:14:40.011000+00:00,2327.0,4500.0,0.5171111111111111,30.0,30.0,True,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
8hDLPNd60Vq1ltKOTaP1,E1tNI5xeLCfv9u5Qp5P7E7RMcA72,human,,2025-12-09T17:20:20.287000+00:00,2294.0,4500.0,0.5097777777777778,30.0,30.0,True,"{'age': 24, 'clarityNow': 3, 'screenTime': 2, 'flow': 'Often', 'deepWork': 'More than 2 hours', 'meditation': 'Yes, daily', 'gender': 'Male', 'diagnosis': 'Yes', 'scrolling': 'Frequently', 'autism': 'No'}"
8jNckTbROmuzCSDyeNsH,y612YV0ACNSi8gs6TnC3QIueQi23,baseline,,2025-10-22T00:05:43.163000+00:00,2230.0,4500.0,0.4955555555555556,30.0,30.0,True,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
8piJbP8QnXhvlEQnAoo8,ctudEjSvxOSDr8pVN8fDU1YvfNg1,baseline,,2026-01-16T05:40:32.130000+00:00,2192.0,4500.0,0.4871111111111111,30.0,30.0,True,
8tnnhCtCcgiockbFs7JY,26UywIVuCkOwqrHBZePS4mc23ud2,human,,2025-12-10T01:01:15.079000+00:00,2258.0,4500.0,0.5017777777777778,30.0,30.0,True,"{'age': 39, 'clarityNow': 6, 'screenTime': 9, 'flow': 'Often', 'deepWork': 'More than 2 hours', 'meditation': 'Rarely or never', 'gender': 'Female', 'diagnosis': 'No', 'scrolling': 'Sometimes', 'autism': 'No'}"
929rF1RW0hhh6sPSOuIt,DWy8KT2s13cG1vK0GfpoF3NMdwd2,human,,2025-12-28T23:05:30.924000+00:00,2291.0,4500.0,0.5091111111111111,30.0,30.0,True,"{'age': 28, 'clarityNow': 4, 'screenTime': 2, 'flow': 'Often', 'psiPossibility': 'Yes, it is definitely possible', 'deepWork': 'More than 2 hours', 'meditation': 'Occasionally', 'gender': 'Female', 'diagnosis': 'Yes', 'scrolling': 'Sometimes', 'autism': 'No'}"
92hCuiJFDK7kQMiXjKPa,wvToPbdcnOhWXWmVQHA2pBinMb43,baseline,,2026-01-29T15:22:23.008000+00:00,2285.0,4500.0,0.5077777777777778,30.0,30.0,True,
94vvdia7Z6eTRHdohxed,x7tQpQhNPbZibvd5KKIB77OLaQA3,human,,2025-12-05T02:43:23.995000+00:00,2294.0,4500.0,0.5097777777777778,30.0,30.0,True,"{'age': 18, 'clarityNow': 5, 'screenTime': 3, 'flow': 'Occasionally', 'deepWork': '1–2 hours', 'meditation': 'Rarely or never', 'gender': 'Female', 'diagnosis': 'No', 'scrolling': 'Sometimes', 'autism': 'No'}"
9F3OJvRnyc1sX4Q2m1NR,EViKvbVYn7bauXswsp2wJQvcnYJ3,human,,2025-12-16T05:15:16.496000+00:00,2239.0,4500.0,0.49755555555555553,30.0,30.0,True,"{'age': 32, 'clarityNow': 8, 'screenTime': 5, 'flow': 'Often', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Less than 1 hour', 'meditation': 'Occasionally', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'Not sure / Self-diagnosed'}"
9R6aBXDwdMxfBsbnSHWT,xIO1wZGsyufv1at5dKzEnAKOVh52,human,,2025-12-19T00:31:24.740000+00:00,2304.0,4500.0,0.512,30.0,30.0,True,"{'age': 42, 'clarityNow': 10, 'screenTime': 2, 'flow': 'Often', 'psiPossibility': 'Yes, it is definitely possible', 'deepWork': 'More than 2 hours', 'meditation': 'Yes, a few times per week', 'gender': 'Female', 'diagnosis': 'No', 'scrolling': 'Frequently', 'autism': 'No'}"
9e8XCDqqTO18C4sZLX4a,y612YV0ACNSi8gs6TnC3QIueQi23,baseline,,2025-12-13T03:12:10.482000+00:00,2283.0,4500.0,0.5073333333333333,30.0,30.0,True,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
AEfyqwNVEMDPW25bMNqR,wvToPbdcnOhWXWmVQHA2pBinMb43,baseline,,2026-01-29T19:50:46.403000+00:00,2265.0,4500.0,0.5033333333333333,30.0,30.0,True,
AJatJH0WpCcBQlEwV0IZ,2SSbYX237jR9aOfq1lvxvxeR8LF2,ai_agent,,2026-01-22T03:44:04.983000+00:00,2314.0,4500.0,0.5142222222222222,30.0,30.0,True,
AT2HfHeX3BmgUPsm6nLy,RGsyXh5mJSU66WiEQJ0IMCeYkXy2,ai_agent,,2026-01-28T15:18:02.720000+00:00,2220.0,4500.0,0.49333333333333335,30.0,30.0,True,
AURzKylG79Kc8RaDJytc,kyySq1FcFNbvZPfQc0DDVGeRRFg1,human,,2025-12-15T05:44:06.992000+00:00,2266.0,4500.0,0.5035555555555555,30.0,30.0,True,"{'age': 37, 'clarityNow': 4, 'screenTime': 7, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'More than 2 hours', 'meditation': 'Rarely or never', 'gender': 'Female', 'diagnosis': 'Yes', 'scrolling': 'Sometimes', 'autism': 'No'}"
AuiUODYBgZyCQD9oakSy,r3rvDHiKcJV0iAdIxmwb8snxLD52,human,,2025-12-29T11:09:23.955000+00:00,2271.0,4500.0,0.5046666666666667,30.0,30.0,True,"{'age': 21, 'clarityNow': 7, 'screenTime': 4, 'flow': 'Often', 'psiPossibility': 'I am skeptical', 'deepWork': 'Less than 1 hour', 'meditation': 'Rarely or never', 'gender': 'Prefer not to say', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
BBVCx2mvjJ7sFndmpIyU,wvToPbdcnOhWXWmVQHA2pBinMb43,baseline,,2026-01-29T19:57:15.724000+00:00,2212.0,4500.0,0.4915555555555556,30.0,30.0,True,
BUlYwdpxH2s7ILwtIODr,y612YV0ACNSi8gs6TnC3QIueQi23,baseline,,2025-12-13T03:13:24.935000+00:00,2265.0,4500.0,0.5033333333333333,30.0,30.0,True,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
BcMEuIWpDCvNucSJ4JRT,OQ8WG5aCeUdyF59QZmWRUkmeczs1,ai_agent,,2026-01-24T01:36:10.638000+00:00,68.0,150.0,0.4533333333333333,1.0,30.0,False,
BeI1ZQIbnyOQu0TxBKzn,RGsyXh5mJSU66WiEQJ0IMCeYkXy2,ai_agent,,2026-01-28T15:22:46.274000+00:00,2186.0,4500.0,0.48577777777777775,30.0,30.0,True,
Bfpzaep5qf2NGGz3Iteq,ZMO2YYSTZ9f4hPZqQffebxAmnyp1,ai_agent,,2026-01-27T01:50:27.165000+00:00,2256.0,4500.0,0.5013333333333333,30.0,30.0,True,
